Date,Open,High,Low,Close,Volume
2022-11-10,138.88288280173376,144.41891479492188,137.17191586897493,144.41891479492188,118854000
2022-11-11,143.3863937850943,147.50645359818597,141.9605810648391,147.20162963867188,93979700
2022-11-14,146.48387656026793,147.7720118834529,144.96956884900007,145.80538940429688,73374100
2022-11-15,149.67960607049233,151.02673737922098,146.08068410249945,147.53598022460938,89868300
2022-11-16,146.64120672406102,147.36884742264508,144.831902680013,146.30686950683594,64218300
2022-11-17,143.98626748699053,148.95199258833983,143.71094152135223,148.20468139648438,80389400
2022-11-18,149.76811828911318,150.15160903599656,147.46717380781297,148.76513671875,74829600
2022-11-21,147.65399909356225,147.8604860232478,145.2547175972566,145.5398712158203,58724100
2022-11-22,145.65786938764137,147.9096450709946,144.47788413446048,147.67364501953125,51804100
2022-11-23,146.95585380028717,149.29613922514196,146.84768896962234,148.548828125,58301400
2022-11-25,145.83487333926465,146.3953678932279,144.66473067745702,145.63821411132812,35195900
2022-11-28,142.71777000634125,144.19273663104678,140.98714790150922,141.81312561035156,69246000
2022-11-29,141.8819517027843,142.39327767480953,138.007718580844,138.81402587890625,83763800
2022-11-30,139.04016787618127,146.23801151936658,138.20436253781247,145.5595245361328,111380900
2022-12-01,145.73656252403373,146.64120704597443,144.16325857031342,145.8348846435547,71250400
2022-12-02,143.5240993516398,145.53004745802465,143.2192602974079,145.3432159423828,65447400
2022-12-05,145.30389650239576,148.40132070138284,143.33727415278167,144.18292236328125,68826400
2022-12-06,144.61555599946504,144.84171332835018,139.55149534602168,140.5249786376953,64727200
2022-12-07,139.817029693259,140.97732977170875,137.663575645007,138.587890625,69721100
2022-12-08,139.98417924727298,141.12482380942538,138.7452125702619,140.2693328857422,62128300
2022-12-09,139.96447961702353,143.14058484738695,138.5485094221092,139.78749084472656,76097000
2022-12-12,140.3184631007223,142.08842573001988,138.70583381716978,142.07859802246094,70462700
2022-12-13,147.00500937638787,147.4671667934874,141.83279839446703,143.04226684570312,93886200
2022-12-14,142.9242927483946,144.2124280542218,138.80421630941913,140.82000732421875,82291200
2022-12-15,138.75506607434394,139.43355331078834,133.75984258432243,134.2220001220703,98931900
2022-12-16,134.4088086870883,135.35277902524194,131.4982009688156,132.2651824951172,160156900
2022-12-19,132.8551509782634,132.94364536804903,129.12840885731634,130.16087341308594,79592600
2022-12-20,129.19723960857664,131.0261987808424,127.72227301817315,130.09205627441406,77432800
2022-12-21,130.7607190395491,134.52680273214906,130.53456166494178,133.1894989013672,85928000
2022-12-22,132.10786913644063,132.31435609146064,128.12545567267372,130.0232391357422,77852100
2022-12-23,128.7350936895975,130.21006041152802,127.47645662054781,129.65940856933594,63814900
2022-12-27,129.18743096288975,129.2169290987198,126.57181955561124,127.85995483398438,69007800
2022-12-28,127.505939784758,128.8432433891337,123.76936236246999,123.9365234375,85438400
2022-12-29,125.8539710621533,128.30241331797103,125.59831560715067,127.44693756103516,75703700
2022-12-30,126.2669671564067,127.78125947114631,125.30331909041402,127.76158905029297,77034200
2023-01-03,128.10576142344397,128.71540946850325,122.09773035328112,122.98271179199219,112117500
2023-01-04,124.77234386397704,126.51280869797894,122.99255318811515,124.25119018554688,89113600
2023-01-05,125.0083349534918,125.63765344479737,122.67789249421179,122.93354797363281,80962700
2023-01-06,123.90707040938507,128.11563445804813,122.80575895135166,127.45681762695312,87754700
2023-01-09,128.29262549469274,131.18356309444624,127.72230314471543,127.97795867919922,70790800
2023-01-10,128.0860756971166,129.06938662217883,125.9817909176488,128.54823303222656,63896200
2023-01-11,129.0595847172529,131.28186245070447,128.28277553296553,131.26220703125,69458900
2023-01-12,131.64567480294028,132.0193227611732,129.24639368399414,131.1835174560547,71379600
2023-01-13,129.82655147153693,132.6683196907436,129.46273119909978,132.510986328125,57809700
2023-01-17,132.5798345273993,134.99877137842552,131.89151977321038,133.6713104248047,63646600
2023-01-18,134.53663801277594,136.2967583598761,132.77650266153844,132.95350646972656,69672800
2023-01-19,131.8423392118264,133.97612225756075,131.53751520588366,133.01248168945312,58280400
2023-01-20,133.02230476612493,135.71658218378784,131.97999755468973,135.56907653808594,80223600
2023-01-23,135.81491475833332,140.92814412125819,135.59858513124948,138.75502014160156,81760300
2023-01-24,137.9683697007518,140.77081216801105,137.95854199183503,140.1513214111328,66435100
2023-01-25,138.53872531246566,140.05301807827476,136.49343605439017,139.49253845214844,65799300
2023-01-26,140.78067082207204,141.842648779811,139.53186132489677,141.5574951171875,54105100
2023-01-27,140.77082215722044,144.77289057415175,140.69215546789684,143.4945831298828,70555800
2023-01-30,142.54079133466578,143.12094131391822,140.46600420175812,140.61349487304688,64015300
2023-01-31,140.31849689379183,141.93112656571586,139.90550801485074,141.8819580078125,65874500
2023-02-01,141.56728874190614,144.16322923439725,138.96152054070433,143.00291442871094,77663600
2023-02-02,146.41500811186492,148.65695608667727,145.69719525256042,148.302978515625,118339000
2023-02-03,145.55954560277002,154.75351068440185,145.36288637728777,151.92156982421875,154357300
2023-02-06,150.02379246889225,150.5449461888697,148.2636570715711,149.1977996826172,69858300
2023-02-07,148.12597415973434,152.63936822302708,148.12597415973434,152.0690460205078,83322600
2023-02-08,151.31189384284664,152.00020850727236,148.64711456554969,149.3845977783203,64120100
2023-02-09,151.213581264491,151.75440537570756,147.9096553354024,148.35214233398438,56007100
2023-02-10,147.1900447411898,149.04148154329528,146.9536843926681,148.71649169921875,57450700
2023-02-13,148.65743217523777,151.91715888947925,148.62788900472555,151.51339721679688,62199000
2023-02-14,149.8096612758476,151.43461079325414,148.56880303013764,150.87326049804688,61707600
2023-02-15,150.7846620299423,153.13836360909013,150.5581593331422,152.970947265625,65573800
2023-02-16,151.17855953849067,153.95573796607766,151.02100096105386,151.3755340576172,68167900
2023-02-17,150.03617955770974,150.67630162569367,148.55896091432058,150.23313903808594,59144100
2023-02-21,147.91882364629484,149.00212332766463,146.15601601247863,146.22494506835938,58867200
2023-02-22,146.60902132895072,147.67262055430007,144.9250004924314,146.64842224121094,51011300
2023-02-23,147.8105044744373,148.05670759936388,145.00379786650186,147.1309814453125,48394200
2023-02-24,144.8757304118409,144.95451719493005,143.50684198813192,144.4818115234375,55469600
2023-02-27,145.46662923177482,146.90444675275575,145.2105684203629,145.67343139648438,44998500
2023-02-28,144.81665531660641,146.81582313308783,144.5999954030627,145.1711883544922,50547000
2023-03-01,144.600022862706,144.99394185647634,142.80765687884437,143.1031036376953,55479000
2023-03-02,142.1872231725768,144.481837933212,141.71450238763347,143.69398498535156,52238100
2023-03-03,145.79164167073546,148.81502337863614,145.09243318314816,148.73623657226562,70732300
2023-03-06,151.4542819528968,153.9261705239575,151.12930710707832,151.49368286132812,87558000
2023-03-07,151.3656586110283,151.69064849711955,148.83469862838186,149.2975616455078,56182000
2023-03-08,150.48919246419973,151.13917230662574,149.52408044265695,150.54827880859375,47204800
2023-03-09,151.22778082054958,152.19289270805663,147.9483539187185,148.30288696289062,53833600
2023-03-10,147.92868001277867,148.64758887079853,145.36816171354923,146.24464416503906,68572400
2023-03-13,145.56508833410462,150.81413914374863,145.45675839142748,148.1846923828125,84457100
2023-03-14,148.98242012042218,151.07021762009597,147.82034869008896,150.27252197265625,73695900
2023-03-15,148.89377768233683,150.92248866561948,147.64306182318006,150.66644287109375,77167900
2023-03-16,149.84908663995225,154.0837837636838,149.33697988783769,153.48304748535156,76161100
2023-03-17,153.7095036146111,154.3594833307599,151.936838491952,152.64590454101562,98944600
2023-03-20,152.71487589238697,155.42311016638172,151.80883520237765,155.0094757080078,73641400
2023-03-21,154.93067719913012,156.97907354545168,154.1625097854557,156.86090087890625,73938300
2023-03-22,156.88062840402722,159.67749219321786,155.41325242402124,155.43295288085938,75701800
2023-03-23,156.41777837205046,159.09646969740976,155.28523492873595,156.51625061035156,67622100
2023-03-24,156.44728881765926,157.90480687220796,155.45263376473136,157.81617736816406,59196500
2023-03-27,157.51092158923748,158.3283178086609,155.4723523985585,155.87612915039062,52390300
2023-03-28,155.57083875533723,156.08294548571627,153.61105638332387,155.2556915283203,45992200
2023-03-29,156.94956160428092,158.60405440029712,156.92987617396892,158.32830810546875,51305700
2023-03-30,159.07676882534926,160.0024950198449,158.8207229739758,159.8941650390625,49501700
2023-03-31,159.9729235769942,162.4940408365555,159.45097422374334,162.3955535888672,68749800
2023-04-03,161.77514833228696,163.76445869825218,161.7259047034759,163.6462860107422,56976200
2023-04-04,164.0697406002056,164.3060859426903,162.6023648150906,163.11447143554688,46278300
2023-04-05,162.2379998945446,162.54328933366952,159.34264903941414,161.2728729248047,51511700
2023-04-06,159.96308282888376,162.45467221127325,159.53962067833683,162.1592254638672,45390100
2023-04-10,158.96843186504725,159.5691680908203,157.6487867222166,159.5691680908203,47716900
2023-04-11,159.88431146406083,159.89415417908276,158.07224508795338,158.35784912109375,47644200
2023-04-12,158.77148810772155,159.5987270827998,157.35335556356011,157.6685028076172,50133100
2023-04-13,159.1752417539843,163.28190788405584,158.96842452673738,163.04554748535156,68445600
2023-04-14,162.09027277975596,163.794009087704,161.33197803499354,162.70086669921875,49386500
2023-04-17,162.58270789230806,162.87815467656333,161.53880894471416,162.7205810546875,41516200
2023-04-18,163.5773508935462,164.8674527745674,163.13417327770642,163.9417266845703,49923000
2023-04-19,163.28189796071484,165.60605581206516,163.0258371209191,165.0841064453125,47720200
2023-04-20,163.56748026442403,165.3204450523275,163.04553091898333,164.1189727783203,52456400
2023-04-21,162.5432455544044,163.92197652976563,161.9917531642599,162.51370239257812,58337300
2023-04-24,162.49404087672,163.08493430890758,161.40089854610392,162.81903076171875,41949600
2023-04-25,162.68117729099055,163.78416246885476,161.24334444666383,161.28274536132812,48714100
2023-04-26,160.58350725145092,162.76979197769046,160.32746143764658,161.2728729248047,45498800
2023-04-27,162.68115222078845,165.99996498511996,162.68115222078845,165.8522491455078,64902300
2023-04-28,165.93103698503495,167.2703823718156,165.33030085507355,167.1029510498047,55275900
2023-05-01,166.70905380019818,167.86128258741087,166.07877442017465,167.01434326171875,52472900
2023-05-02,167.50671716698386,167.76277797719564,164.99544284655173,165.98025512695312,48425700
2023-05-03,166.92572910723644,168.32416114075937,164.6212713207429,164.9068603515625,65136000
2023-05-04,162.3857237588548,164.50306450874902,161.81453073644045,163.2720489501953,81235400
2023-05-05,168.38320830672657,171.65279246173276,168.16654839153733,170.9338836669922,113453200
2023-05-08,169.86041647416434,171.2096195052504,169.49604074216262,170.86492919921875,55962800
2023-05-09,170.42176761942747,170.90431601807424,168.99379282252266,169.1612091064453,45326900
2023-05-10,170.39224965147537,171.38690478906514,169.28924951921832,170.92404174804688,53724500
2023-05-11,171.2096322648924,171.9383837832071,169.55513971049686,171.11114501953125,49514700
2023-05-12,171.21962961924467,171.653548851867,168.6358569767775,170.1841583251953,45533100
2023-05-15,170.766027969497,170.8153397179057,169.0993901889802,169.69110107421875,37266700
2023-05-16,169.61220528633143,170.74630026056693,169.4248296710781,169.69110107421875,42110300
2023-05-17,169.3360585337975,170.53917778241149,168.06388478776768,170.30250549316406,57951600
2023-05-18,170.60820660461047,172.81724313624747,170.19401507639674,172.62986755371094,65496700
2023-05-19,173.95134816577144,173.95134816577144,172.5213979143073,172.7383575439453,55809500
2023-05-22,171.57465110395842,172.2945693897219,171.05197977463047,171.79161071777344,43570900
2023-05-23,170.7364116817252,170.9829553293692,168.9119826700276,169.1881103515625,50747300
2023-05-24,168.72461766792532,170.03623176135926,168.16250594092847,169.46424865722656,45143500
2023-05-25,170.02635984381527,171.4957503105663,169.3163129553576,170.5983428955078,56058300
2023-05-26,170.92379413047703,173.33991896491864,170.71669083708804,173.00460815429688,54835000
2023-05-30,174.51345913931758,176.51539231960112,174.12885165758402,174.8487548828125,55964400
2023-05-31,174.87834951174753,176.87042648421155,174.3162227478627,174.79945373535156,99625300
2023-06-01,175.24323239604442,177.62977324467488,174.4838737017158,177.60018920898438,68901800
2023-06-02,178.52716847079088,179.26679934554073,176.78163539298924,178.44827270507812,61996900
2023-06-05,180.10507993454968,182.3929972823034,175.57852688511534,177.0972442626953,121946500
2023-06-06,177.4818481362361,177.62976831057978,174.97695616659206,176.73236083984375,64848400
2023-06-07,175.97299569419778,178.70470351330488,174.8684849721747,175.361572265625,61944600
2023-06-08,175.44044804834044,178.3398036598064,175.00654388250445,178.07354736328125,50214900
2023-06-09,178.99068805786467,179.71059129506313,178.13272098000036,178.45816040039062,48900000
2023-06-12,178.76385922591572,181.34763164971682,178.46800386072707,181.24900817871094,54274900
2023-06-13,180.272706433175,181.60403301510047,179.91768300176238,180.77565002441406,54929100
2023-06-14,180.83481629104696,181.84071851135664,179.50348972235338,181.40679931640625,57462900
2023-06-15,181.4167083517838,183.9413132306641,181.23918907707676,183.4383544921875,65433200
2023-06-16,184.14839232814637,184.4048073735327,181.7224110612984,182.36341857910156,101256200
2023-06-20,181.86043752572817,183.52707478677846,181.86043752572817,182.45213317871094,49799100
2023-06-21,182.34369383727915,182.84665255889604,180.06563271508736,181.4167022705078,49515700
2023-06-22,181.19973368511316,184.46396933431626,181.13069423738702,184.41465759277344,51245300
2023-06-23,182.98470820219737,184.96691381940127,182.45216546765664,184.0990753173828,53117000
2023-06-26,184.2470177435845,185.45015206010262,182.66913223239737,182.70858764648438,48088700
2023-06-27,183.32002456056532,185.7854614474672,183.10306491069133,185.46002197265625,50730800
2023-06-28,185.33180236622022,187.2745677103686,185.00637796044083,186.63356018066406,51216800
2023-06-29,186.4658979165552,187.4422162021352,186.32783407243755,186.96884155273438,46347300
2023-06-30,188.9806846223995,191.79127381657796,188.61578970830604,191.288330078125,85213200
2023-07-03,191.10089105870892,191.19951452662892,189.1088143797874,189.7991485595703,31458200
2023-07-05,188.92145597370774,190.311950580781,187.98457816150727,188.6847686767578,46920300
2023-07-06,187.21536187872596,189.36523009534062,186.5842108059987,189.1581268310547,45094300
2023-07-07,188.76366516963594,190.00623962579556,187.6098428072387,188.0437469482422,46815000
2023-07-10,186.6433878022031,187.36330604998784,184.45407912216882,186.00238037109375,59922200
2023-07-11,186.5447914459214,186.68285528837708,184.02018687082855,185.47972106933594,46638100
2023-07-12,187.05759515232103,189.04967210294507,185.86433228601203,187.1463623046875,60750200
2023-07-13,187.86627557643092,188.54673850979384,187.15622860664624,187.9057159423828,41342300
2023-07-14,187.6000029338883,188.53686585918993,187.00830716161786,188.05364990234375,41616200
2023-07-17,189.2469126832782,191.6334686208352,189.1581605746784,191.3080291748047,50520200
2023-07-18,190.67688432979497,191.6433313227349,189.75973403360663,191.05162048339844,48288200
2023-07-19,190.4303301514657,195.48939585264796,189.9865395225249,192.40267944335938,80507300
2023-07-20,192.39279363664537,193.75371936128715,189.83860510668907,190.45989990234375,59581200
2023-07-21,191.41651794617295,192.2744851317762,188.58618628535973,189.286376953125,71951700
2023-07-24,190.73603816687742,192.21530010696893,189.59207198839397,190.0851593017578,45377800
2023-07-25,190.65713123041024,191.75178560391285,190.2527960456413,190.943115234375,37283200
2023-07-26,190.99243214213982,192.9351972994816,190.64728006234532,191.8109588623047,47471900
2023-07-27,193.3099522093675,194.47363103189025,189.8879250921341,190.5486602783203,47460200
2023-07-28,191.97860770429688,193.91151654263126,191.4559363697747,193.12257385253906,48291400
2023-07-31,193.3493555883998,193.77341841652577,192.56041303789354,193.7339630126953,38824100
2023-08-01,193.52691923606866,194.01013518521242,192.5801849485631,192.90562438964844,35175100
2023-08-02,192.34350758944402,192.48157144604934,189.19762292480593,189.9175262451172,50389300
2023-08-03,188.92148694956984,189.71041463976601,188.0536484329567,188.52700805664062,61235200
2023-08-04,182.95513345446872,184.7894189873242,179.40489853673822,179.47393798828125,115956800
2023-08-07,179.61200164257014,180.59817633552169,174.8980878140883,176.37734985351562,97576100
2023-08-08,177.20574441802665,177.77772758258462,175.12491507972354,177.31422424316406,67823000
2023-08-09,178.36941190145535,178.42857997538025,174.5627769846933,175.72647094726562,60378500
2023-08-10,176.99859377509202,178.25103959448677,175.1445959609342,175.5094757080078,54686900
2023-08-11,175.10462674008653,176.3883728930982,174.34424265962002,175.56874084472656,52036700
2023-08-14,175.74649049543365,177.44500246999712,175.09473274674426,177.21788024902344,43675600
2023-08-15,176.6451282666605,177.23762299403361,174.8379899652799,175.2329864501953,43622600
2023-08-16,174.91701484938284,176.30938743269644,174.29488099061055,174.364013671875,46964900
2023-08-17,174.92689581745674,175.29226839022536,171.31261851419777,171.8261260986328,66062900
2023-08-18,170.14735612669347,172.9123770667114,169.8116075662743,172.30999755859375,61172200
2023-08-21,172.88272795365145,173.92948217703207,171.56934282132403,173.64309692382812,46311900
2023-08-22,174.8478727981476,175.46012191641384,174.04799506153495,175.0157470703125,42038900
2023-08-23,176.28963972003098,179.2817827873095,176.10201110060572,178.85714721679688,52722800
2023-08-24,178.4127876208845,178.8374232276998,173.8110039705464,174.1763916015625,54945800
2023-08-25,175.16386577811136,176.91174101480664,173.62335841851225,176.3784942626953,51449600
2023-08-28,177.83999456976295,178.33374768816518,176.31924159506977,177.93875122070312,43820700
2023-08-29,177.45488030453177,182.58991008586239,177.2573820568172,181.8196563720703,53003900
2023-08-30,182.62943856671393,185.5030858470339,182.43194029759772,185.30557250976562,60813900
2023-08-31,185.49320316115478,186.75721017905872,185.13770024560978,185.5228271484375,60794500
2023-09-01,187.12259578872172,187.54721631397274,185.92770639795236,187.0929718017578,45766500
2023-09-05,185.92769881238064,187.60645663383806,185.26607135025952,187.3299560546875,45280000
2023-09-06,186.04618648324464,186.4905763861184,179.20277485131902,180.62478637695312,81755800
2023-09-07,172.99137409505227,175.98353252575788,171.37186410651492,175.34164428710938,112488800
2023-09-08,176.12176201867752,177.98814840122637,175.56874581023814,175.95387268066406,65551300
2023-09-11,177.82027676778657,178.0473990105972,175.12437356668377,177.119140625,58953100
2023-09-12,177.24751388848827,177.87951732730735,172.6358612060169,174.0973663330078,90370200
2023-09-13,174.30476112108144,175.0848996684252,171.80637096422893,172.03350830078125,84267900
2023-09-14,171.82610607332606,173.89987544974738,171.41135521167203,173.54437255859375,60895800
2023-09-15,174.27512191376346,174.29487626046748,171.64836639188815,172.823486328125,109259500
2023-09-18,174.2750704629895,177.13884716354463,173.96894598613557,175.7464599609375,67257600
2023-09-19,175.30212586469654,177.38576479928514,174.91699900323943,176.832763671875,51826900
2023-09-20,177.0203732393163,177.45487842056565,173.20859833310675,173.2974853515625,58436200
2023-09-21,172.36923745366522,174.09737357666756,171.68785565712008,171.75697326660156,63149100
2023-09-22,172.48773574692532,174.8676297137013,171.87548661966315,172.60623168945312,56725400
2023-09-25,172.02359502231215,174.75899170155245,171.97421669351675,173.88011169433594,46172700
2023-09-26,172.63585300181884,173.01109513731117,169.51532957863083,169.81158447265625,64588900
2023-09-27,170.46331542744704,170.87806622328196,166.93792612877573,168.30067443847656,66921800
2023-09-28,167.2243249736919,169.8807195182162,165.5258128129139,168.55746459960938,56294400
2023-09-29,169.87084635964763,170.90773103963988,168.21182785802986,169.0709686279297,51861100
2023-10-02,169.08084887750982,172.12237043121976,168.79446358018748,171.57923889160156,52164500
2023-10-03,170.1078434596355,171.46073744550782,168.6858469308082,170.24609375,49594600
2023-10-04,168.95244285882518,172.03347264460572,168.83394692911625,171.49034118652344,53020300
2023-10-05,171.61871413723316,173.2579782200924,170.52258153582127,172.7247314453125,48527900
2023-10-06,171.62863577063652,175.76629049023992,171.0163714833867,175.2725372314453,57266700
2023-10-09,174.6009972191987,176.81301689163445,173.60362121945622,176.75376892089844,42390800
2023-10-10,175.87486944103904,177.4746247468579,175.72673446240606,176.16123962402344,43698000
2023-10-11,175.9736336691769,177.60302823490863,175.38113888285298,177.55364990234375,47551100
2023-10-12,177.82025187235598,180.06188013769966,176.80310660532254,178.45225524902344,56743100
2023-10-13,179.15342336284206,179.65704624189655,175.91440332167903,176.61553955078125,51427100
2023-10-16,174.54174811745375,176.84263973108403,174.3047411678942,176.4871368408203,52517000
2023-10-17,174.4430143362244,176.19090503163542,172.61613638208402,174.936767578125,57549400
2023-10-18,173.38635072108465,175.36136323860268,172.92222157401596,173.64309692382812,54764400
2023-10-19,173.84060845589931,175.61812287122567,173.00123711265553,173.2678680419922,59302900
2023-10-20,173.11972583296543,173.22835212793277,170.4830858385587,170.7200927734375,64244000
2023-10-23,168.77470794688867,171.8359684831129,167.80694090892598,170.83859252929688,55980100
2023-10-24,170.8879597127696,171.50020876645127,169.3079436842464,171.27308654785156,43816600
2023-10-25,169.73259505065448,170.89784530264086,168.51795139973865,168.96234130859375,57157000
2023-10-26,168.2414494672427,169.2388405091802,163.600172706508,164.804931640625,70625300
2023-10-27,164.82468576422622,166.8490767618186,164.7456834493569,166.11831665039062,58499100
2023-10-30,166.90832288755587,169.03145545417337,166.7601878982554,168.16244506835938,51131000
2023-10-31,167.23420217717043,168.76482492650203,165.80230595130433,168.63645935058594,44846000
2023-11-01,168.86356825336904,172.0532092124064,167.99455793411695,171.7964630126953,56934900
2023-11-02,173.32714069522646,175.55889990398722,173.26789271763636,175.35153198242188,77334800
2023-11-03,172.06311427874405,174.61088250590672,171.18423421755685,174.4429931640625,79829200
2023-11-06,174.1763842242903,177.1882666996337,174.0085099439187,176.9907684326172,63841300
2023-11-07,176.9413698079054,180.1606499568927,176.73400192517136,179.54840087890625,70530000
2023-11-08,180.07177947416378,181.15802736111343,179.32126504404005,180.6050262451172,49340300
2023-11-09,180.67418930816274,181.8196853547634,179.53854783351557,180.1310577392578,53763500
2023-11-10,181.9108804268445,184.48178544542026,181.475802800193,184.3136749267578,66133400
2023-11-13,183.74018560328048,183.94782669363863,182.1482051958573,182.73159790039062,43627500
2023-11-14,185.59914075952597,186.0045554032819,184.21481647353394,185.34205627441406,60108400
2023-11-15,185.74742671461323,187.37895245541037,185.6782029727857,185.90562438964844,53790500
2023-11-16,187.44820698590362,188.82264852852316,186.5384909930313,187.58663940429688,54412900
2023-11-17,188.12059370194675,188.24914348244,186.4594046371221,187.56686401367188,50922700
2023-11-20,187.76460727588125,189.76200213676566,187.75472463510502,189.30714416503906,46505100
2023-11-21,189.26764208258632,189.37641150816785,187.6163354127611,188.50625610351562,38134500
2023-11-22,189.3467095850447,190.77057938008178,188.6940931656517,189.16871643066406,39617700
2023-11-24,188.733624664797,188.76328767363577,187.13176183550132,187.8437042236328,24048300
2023-11-27,187.79429075090235,188.5358962659671,186.7857030257735,187.66574096679688,40552600
2023-11-28,187.65584993609482,188.9413024556769,187.2800983304318,188.26890563964844,38415400
2023-11-29,188.76331653900834,189.93999969621768,186.85492560121705,187.2504425048828,43014200
2023-11-30,187.71517468500207,188.18981305356235,186.08364867108205,187.82394409179688,48794400
2023-12-01,188.19971472368132,189.4159436040849,187.11202054575708,189.0995330810547,45704800
2023-12-04,187.85361573572166,187.9228394923183,185.35193435249073,187.3097686767578,43389500
2023-12-05,188.0810636242485,192.2241539878595,188.05138552105933,191.255126953125,66628400
2023-12-06,192.27356863697858,192.58009647341478,189.95976327032974,190.16741943359375,41089700
2023-12-07,191.4627450433353,192.81740609388598,191.42318430562543,192.0955810546875,47477700
2023-12-08,192.02637677770835,193.79635031367135,191.50231010992096,193.5194854736328,53406400
2023-12-11,190.94856782781682,191.32431940935732,189.2774811684409,191.0177764892578,60943700
2023-12-12,190.9189094878757,192.54055280703432,189.57413099725628,192.53067016601562,52696900
2023-12-13,192.90642113434447,195.78385412672148,192.66911702808835,195.7443084716797,70404200
2023-12-14,195.80361960949875,197.38570218691584,193.96443748585023,195.89260864257812,66831600
2023-12-15,195.3190970971854,196.17935458626624,194.79503045579114,195.35865783691406,128538400
2023-12-18,193.89520715993984,194.42917151631295,192.214237877434,193.69744873046875,55751900
2023-12-19,193.96444926391277,194.7456004150459,193.69746706046115,194.7357177734375,40714100
2023-12-20,194.69614571593394,195.46741418063525,192.64932250976562,192.64932250976562,52242800
2023-12-21,193.90511142023345,194.87413831888384,191.33420648650613,192.50099182128906,46482500
2023-12-22,192.9953923922105,193.22282892375426,190.81013681243016,191.43309020996094,37149600
2023-12-26,191.4429507751369,191.7198155670022,190.67168241379784,190.88922119140625,28919300
2023-12-27,190.3355425015734,191.33423254727063,188.95120308408815,190.98814392089844,48087700
2023-12-28,191.96704448132198,192.48122849088116,191.00790021395272,191.41331481933594,34049900
2023-12-29,191.72972215657148,192.2241257878035,189.58401220758475,190.37506103515625,42672100
2024-01-02,185.0552730997862,186.33084291740326,181.83176685644636,183.5621795654297,82488700
2024-01-03,182.15806587250447,183.79948946618282,181.37689972544035,182.18772888183594,58414500
2024-01-04,180.11122069139344,181.04070184894312,178.85544644389557,179.87391662597656,71983600
2024-01-05,179.95304619735901,180.7144169560074,178.15340966673114,179.152099609375,62379700
2024-01-08,180.0519005320401,183.52262348166371,179.46850790157933,183.48306274414062,59144500
2024-01-09,181.86143345023166,183.07766218215258,180.68475037086026,183.06777954101562,42841800
2024-01-10,182.28661640904596,184.31365913260458,181.8614214601624,184.10601806640625,46792900
2024-01-11,184.45208965863696,184.9563909902637,181.56477442626638,183.51272583007812,49128400
2024-01-12,183.97748271061099,184.64987951630312,183.11722519297732,183.83905029296875,40477800
2024-01-16,180.12114381484557,182.1976301200088,178.90489995610474,181.57469177246094,65603000
2024-01-17,179.24109293861534,180.88250149305736,178.2819487070673,180.6352996826172,47317400
2024-01-18,184.00712853391946,187.0229935165519,183.75004409317066,186.51870727539062,78005800
2024-01-19,187.21088801676132,189.80155831594578,186.70660172518024,189.41592407226562,68903000
2024-01-22,190.14764863184953,193.14373357255337,190.10808789018887,191.7198486328125,60133900
2024-01-23,192.83720939883855,193.55903452389106,191.66052626402544,192.9954071044922,42355600
2024-01-24,193.23271418014866,194.18197579456825,192.16480052192722,192.32301330566406,53631300
2024-01-25,193.0349547434494,194.07320538533628,190.9485708187439,191.9967041015625,54822100
2024-01-26,192.09558049769083,192.5800863732271,189.7916578927919,190.2662811279297,44594000
2024-01-29,189.86086444187634,190.04874022336423,187.45807019569023,189.58399963378906,47145600
2024-01-30,188.80285272092348,189.65322753238257,185.37169046557113,185.935302734375,55859400
2024-01-31,184.94651023142666,185.00585134318092,182.28663127585358,182.3360595703125,55467800
2024-02-01,181.93066720224104,184.85752846784007,181.76257176566293,184.76853942871094,64885400
2024-02-02,177.84687547061628,185.2332669548565,177.24370243482153,183.76983642578125,102551700
2024-02-05,186.04410163536497,187.13179578344227,183.75995901240586,185.57936096191406,69668800
2024-02-06,184.76855142564483,187.1911265388062,184.67956238073768,187.18124389648438,43490800
2024-02-07,188.50622203381667,188.91163664571195,186.49894443287428,187.2899932861328,53439000
2024-02-08,187.27020463334281,187.41851968576853,185.25304448034683,186.21218872070312,40962000
2024-02-09,186.77652244170517,188.10322646586073,186.13298359451971,186.97454833984375,45155200
2024-02-12,186.54881961012742,186.79633688725167,184.93500212895557,185.2914276123047,41781900
2024-02-13,183.92513863049606,184.36077144619387,181.68757282391297,183.20237731933594,56529500
2024-02-14,183.47959151637605,183.68749754312392,180.6281880058035,182.32119750976562,54630500
2024-02-15,181.727184392981,182.65785175424014,179.54903541760635,182.0341033935547,65434500
2024-02-16,181.59845842120637,183.0142649801448,179.86583763061847,180.49948120117188,49752500
2024-02-20,179.98465441119404,180.6182980286837,178.2124373755958,179.75694274902344,53665600
2024-02-21,180.13313788058667,181.07370031307843,178.86585089859204,180.50936889648438,41371400
2024-02-22,181.65787110291916,183.1231842228548,180.64801151557128,182.53903198242188,52292200
2024-02-23,183.1726595934398,183.20236045475278,180.4202689919066,180.7073974609375,45119700
2024-02-26,180.43017719516277,180.94500218994074,178.8559560281093,179.36090087890625,40867400
2024-02-27,179.30151026553332,182.09349711935678,177.77679547469845,180.81631469726562,54318900
2024-02-28,180.69750358801915,181.30144633523983,178.34114943443706,179.6183319091797,48953900
2024-02-29,179.46981142225187,180.75690414056305,177.74708592784262,178.95497131347656,136682600
